%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z
1573333108619878646,42551,1573333108580136983,imu,0.0,0.0,0.0,0.0,0.0,-0.000351509311352,-0.000409977841293,0.185801407948,-0.0420849018002,9.71631491561
1573333108635961281,42552,1573333108596136983,imu,0.0,0.0,0.0,0.0,0.000790983217004,0.000175754655676,-0.00175667389213,0.18678240799,-0.0451260019302,9.71945411574
1573333108651911221,42553,1573333108612136983,imu,0.0,0.0,0.0,0.0,-0.00237294965101,-0.000615228561328,-0.00158109376938,0.190510208149,-0.0507177021694,9.72092561581
1573333108667901127,42554,1573333108628136983,imu,0.0,0.0,0.0,0.0,0.00140621177833,-0.00237294965101,-0.00076131261972,0.191196908178,-0.051502502203,9.7183750157
1573333108683911972,42555,1573333108644136983,imu,0.0,0.0,0.0,0.0,0.00202126580673,0.000615228561328,0.00158109376938,0.185016607914,-0.0478728020477,9.71817881569
1573333108699819233,42556,1573333108660136983,imu,0.0,0.0,0.0,0.0,0.00175772108968,-0.000527263967027,-0.00111264739815,0.186193807964,-0.0443412018967,9.71798261568
1573333108715808749,42557,1573333108676136983,imu,0.0,0.0,0.0,0.0,0.00193347574536,-0.000175754655676,0.000117111592809,0.183741307859,-0.0434583018589,9.72249521587
1573333108731808138,42558,1573333108692136983,imu,0.0,0.0,0.0,0.0,0.00228498505671,-0.000439473905652,0.000878424212529,0.191196908178,-0.0465975019932,9.71651111562
1573333108747865149,42559,1573333108708136983,imu,0.0,0.0,0.0,0.0,0.00131824718403,0.00105452793405,0.00111264739815,0.193453208275,-0.0492462021065,9.70601441517
1573333108763856579,42560,1573333108724136983,imu,0.0,0.0,0.0,0.0,-0.00114249252836,-0.00184551115106,0.00134687058376,0.188646308069,-0.0492462021065,9.73220711629
1573333108779829933,42561,1573333108740136983,imu,0.0,0.0,0.0,0.0,0.00114249252836,-0.00219719499534,-0.000995535805338,0.18678240799,-0.0428697018337,9.71101751538
1573333108795762036,42562,1573333108756136983,imu,0.0,0.0,0.0,0.0,0.00149400183971,-0.00298800367941,-0.00105400433528,0.18727290801,-0.0462051019764,9.71121371539
1573333108811800941,42563,1573333108772136983,imu,0.0,0.0,0.0,0.0,0.000175754655676,-0.00254870430669,-0.00117111592809,0.18913680809,-0.055034102354,9.73161851626
1573333108827791143,42564,1573333108788136983,imu,0.0,0.0,0.0,0.0,0.00228498505671,8.79645943005e-05,0.000292866248485,0.190510208149,-0.0454203019428,9.70709351521
1573333108843823493,42565,1573333108804136983,imu,0.0,0.0,0.0,0.0,-0.000878773278379,8.79645943005e-05,0.000117111592809,0.191393108187,-0.0465975019932,9.72602681602
1573333108859827211,42566,1573333108820136983,imu,0.0,0.0,0.0,0.0,0.000527263967027,-0.00360323224074,-0.000351334778426,0.184722307901,-0.0447336019135,9.71739401566
1573333108875817514,42567,1573333108836136983,imu,0.0,0.0,0.0,0.0,-0.000615228561328,0.000615228561328,-0.00158109376938,0.185605207939,-0.0467937020016,9.71533391557
1573333108891814943,42568,1573333108852136983,imu,0.0,0.0,0.0,0.0,-0.00175772108968,-0.00114249252836,-0.00134687058376,0.18678240799,-0.041005801754,9.68786591439
1573333108907813434,42569,1573333108868136983,imu,0.0,0.0,0.0,0.0,-0.00158196643401,-0.000263719249976,0.00076131261972,0.189333008099,-0.070533903017,9.81588641987
1573333108923865921,42570,1573333108884136983,imu,0.0,0.0,0.0,0.0,0.00281224902374,0.00404270614639,-0.00251798651185,0.187665308027,-0.035021701498,9.67717301394
1573333108939843148,42571,1573333108900136983,imu,0.0,0.0,0.0,0.0,0.00281224902374,-0.000263719249976,-0.00111264739815,0.189529208107,-0.0348255014896,9.65882831315
1573333108955801336,42572,1573333108916136983,imu,0.0,0.0,0.0,0.0,-0.00202126580673,0.000703018622703,-0.000468446371235,0.185997607956,-0.0676890028954,9.79391201893
1573333108971846100,42573,1573333108932136983,imu,0.0,0.0,0.0,0.0,0.000175754655676,-8.79645943005e-05,0.000234223185618,0.190314008141,-0.0297243012714,9.67442621382
1573333108987869238,42574,1573333108948136983,imu,0.0,0.0,0.0,0.0,0.00536095333043,-0.00158196643401,-0.00175667389213,0.189333008099,-0.051502502203,9.74437151681
1573333109003755255,42575,1573333108964136983,imu,0.0,0.0,0.0,0.0,0.00158196643401,0.000439473905652,0.00175667389213,0.183741307859,-0.0428697018337,9.70248281502
1573333109019905106,42576,1573333108980136983,imu,0.0,0.0,0.0,0.0,0.000527263967027,-0.000527263967027,0.000644201026911,0.190314008141,-0.0575847024632,9.74476391683
1573333109035948882,42577,1573333108996136983,imu,0.0,0.0,0.0,0.0,-0.00131824718403,-0.00131824718403,0.00386485709562,0.193845608292,-0.0389457016659,9.69326141462
1573333109051831746,42578,1573333109012136983,imu,0.0,0.0,0.0,0.0,-0.000615228561328,0.000703018622703,0.000936892742471,0.185016607914,-0.055524602375,9.70562201515
1573333109067813650,42579,1573333109028136983,imu,0.0,0.0,0.0,0.0,-0.00140621177833,0.000527263967027,-0.001815316955,0.184820407906,-0.0511101021862,9.7557511173
1573333109083867339,42580,1573333109044136983,imu,0.0,0.0,0.0,0.0,-0.000439473905652,8.79645943005e-05,-0.000819781149662,0.185212807922,-0.0426735018253,9.70728971522
1573333109099832047,42581,1573333109060136983,imu,0.0,0.0,0.0,0.0,0.00184551115106,-0.00193347574536,-0.00199089707775,0.187469108019,-0.0499329021358,9.7043467151
1573333109115893268,42582,1573333109076136983,imu,0.0,0.0,0.0,0.0,0.00193347574536,-0.00149400183971,-0.00363063391,0.185997607956,-0.0548379023457,9.75035561707
1573333109131793824,42583,1573333109092136983,imu,0.0,0.0,0.0,0.0,0.000878773278379,-0.00114249252836,-0.000234223185618,0.185212807922,-0.0413982017708,9.70003031491
1573333109147857345,42584,1573333109108136983,imu,0.0,0.0,0.0,0.0,0.000263719249976,-0.000263719249976,-0.000878424212529,0.183348907843,-0.050521502161,9.72681161606
1573333109163832814,42585,1573333109124136983,imu,0.0,0.0,0.0,0.0,-0.00158196643401,-0.00123045712266,0.000234223185618,0.183937507868,-0.0447336019135,9.71464721554
1573333109179824184,42586,1573333109140136983,imu,0.0,0.0,0.0,0.0,-0.00105452793405,0.00114249252836,0.000585557964044,0.185212807922,-0.0416925017834,9.71464721554
1573333109195825301,42587,1573333109156136983,imu,0.0,0.0,0.0,0.0,0.000263719249976,-0.00105452793405,5.8643062867e-05,0.182760307817,-0.0426735018253,9.71690351563
1573333109211837910,42588,1573333109172136983,imu,0.0,0.0,0.0,0.0,8.79645943005e-05,0.000263719249976,-0.000819781149662,0.187665308027,-0.0484614020729,9.72229901587
1573333109227901512,42589,1573333109188136983,imu,0.0,0.0,0.0,0.0,0.00175772108968,-0.00166975649538,-0.00146398217657,0.188842508078,-0.0437526018715,9.7231819159
1573333109243879140,42590,1573333109204136983,imu,0.0,0.0,0.0,0.0,0.0,-0.000527263967027,-0.00275220969747,0.185409007931,-0.0480690020561,9.71405861551
1573333109259804684,42591,1573333109220136983,imu,0.0,0.0,0.0,0.0,-8.79645943005e-05,0.000175754655676,-0.000468446371235,0.18913680809,-0.051993002224,9.71690351563
1573333109275839734,42592,1573333109236136983,imu,0.0,0.0,0.0,0.0,-0.000263719249976,-0.00131824718403,0.00275220969747,0.190510208149,-0.0492462021065,9.72396671594
1573333109291802338,42593,1573333109252136983,imu,0.0,0.0,0.0,0.0,0.00149400183971,-0.00166975649538,-0.000175754655676,0.180700207729,-0.0445374019051,9.72337811591
1573333109307803646,42594,1573333109268136983,imu,0.0,0.0,0.0,0.0,-8.79645943005e-05,0.000878773278379,0.000234223185618,0.18678240799,-0.0443412018967,9.7138624155
1573333109323788321,42595,1573333109284136983,imu,0.0,0.0,0.0,0.0,0.00149400183971,-0.00105452793405,0.00380621403275,0.188646308069,-0.0471861020184,9.7231819159
1573333109339814376,42596,1573333109300136983,imu,0.0,0.0,0.0,0.0,-0.00158196643401,0.00307596827371,0.00245951798191,0.190804508162,-0.0451260019302,9.71876741571
1573333109355855491,42597,1573333109316136983,imu,0.0,0.0,0.0,0.0,-0.000351509311352,-0.000527263967027,-0.000936892742471,0.189333008099,-0.0490500020981,9.71631491561
1573333109371843703,42598,1573333109332136983,imu,0.0,0.0,0.0,0.0,8.79645943005e-05,0.000175754655676,0.00245951798191,0.18913680809,-0.0471861020184,9.72896981615
1573333109387819954,42599,1573333109348136983,imu,0.0,0.0,0.0,0.0,-0.00307596827371,0.000175754655676,0.00222529479629,0.186880507994,-0.0447336019135,9.71180231542
1573333109403873111,42600,1573333109364136983,imu,0.0,0.0,0.0,0.0,0.000878773278379,-0.000351509311352,0.00076131261972,0.189921608124,-0.0529740022659,9.72092561581
1573333109419858663,42601,1573333109380136983,imu,0.0,0.0,0.0,0.0,8.79645943005e-05,-0.000615228561328,0.000995535805338,0.191196908178,-0.0486576020813,9.71327381548
1573333109435850619,42602,1573333109396136983,imu,0.0,0.0,0.0,0.0,-8.79645943005e-05,0.00246073971239,-0.000585557964044,0.188940608082,-0.0509139021778,9.73819121655
1573333109451911174,42603,1573333109412136983,imu,0.0,0.0,0.0,0.0,-0.00175772108968,0.000790983217004,0.0,0.183545107851,-0.0471861020184,9.71072321537
1573333109467802739,42604,1573333109428136983,imu,0.0,0.0,0.0,0.0,-0.00149400183971,-0.00175772108968,0.000644201026911,0.184329907885,-0.0494424021149,9.71121371539
1573333109483948575,42605,1573333109444136983,imu,0.0,0.0,0.0,0.0,0.00123045712266,0.00096673787268,0.000468446371235,0.186586207981,-0.0529740022659,9.74378291678
1573333109499828172,42606,1573333109460136983,imu,0.0,0.0,0.0,0.0,-0.00193347574536,-0.000527263967027,0.00163956229932,0.18678240799,-0.0447336019135,9.6996379149
1573333109515841428,42607,1573333109476136983,imu,0.0,0.0,0.0,0.0,-0.000527263967027,-0.00166975649538,-0.00105400433528,0.190117808132,-0.0490500020981,9.7324033163
1573333109531853586,42608,1573333109492136983,imu,0.0,0.0,0.0,0.0,0.00114249252836,-0.000703018622703,-0.000995535805338,0.185212807922,-0.0458127019596,9.72131801582
1573333109547948029,42609,1573333109508136983,imu,0.0,0.0,0.0,0.0,0.00219719499534,-0.000263719249976,0.000702669556853,0.185801407948,-0.0503253021526,9.72337811591
1573333109563787488,42610,1573333109524136983,imu,0.0,0.0,0.0,0.0,0.00325172292939,-0.00237294965101,-0.000585557964044,0.185605207939,-0.0471861020184,9.7136662155
1573333109579791167,42611,1573333109540136983,imu,0.0,0.0,0.0,0.0,0.00184551115106,-0.00140621177833,0.0012882275209,0.18913680809,-0.0503253021526,9.71670731563
1573333109595881485,42612,1573333109556136983,imu,0.0,0.0,0.0,0.0,0.000263719249976,0.000703018622703,0.000234223185618,0.187861508036,-0.0480690020561,9.73279571631
1573333109611854844,42613,1573333109572136983,imu,0.0,0.0,0.0,0.0,0.000703018622703,0.00114249252836,-0.00134687058376,0.188253908052,-0.0473823020267,9.70150181498
1573333109627847672,42614,1573333109588136983,imu,0.0,0.0,0.0,0.0,0.00254870430669,-0.000615228561328,0.001815316955,0.187076708002,-0.0527778022575,9.72337811591
1573333109643839864,42615,1573333109604136983,imu,0.0,0.0,0.0,0.0,0.000263719249976,0.000790983217004,0.001815316955,0.183152707834,-0.0418887017918,9.72416291595
1573333109659869257,42616,1573333109620136983,imu,0.0,0.0,0.0,0.0,0.000263719249976,0.00105452793405,-0.000351334778426,0.189921608124,-0.0488538020897,9.71327381548
1573333109675851621,42617,1573333109636136983,imu,0.0,0.0,0.0,0.0,-0.00158196643401,0.000351509311352,0.00146398217657,0.18678240799,-0.0501291021442,9.72171041584
1573333109691774117,42618,1573333109652136983,imu,0.0,0.0,0.0,0.0,0.00149400183971,-0.00210923040104,0.000292866248485,0.188450108061,-0.0492462021065,9.71719781565
1573333109707856918,42619,1573333109668136983,imu,0.0,0.0,0.0,0.0,0.0,0.000615228561328,0.001815316955,0.186586207981,-0.0501291021442,9.72337811591
1573333109723830517,42620,1573333109684136983,imu,0.0,0.0,0.0,0.0,-0.000175754655676,-0.000703018622703,0.00134687058376,0.18727290801,-0.0494424021149,9.72190661585
1573333109739833935,42621,1573333109700136983,imu,0.0,0.0,0.0,0.0,0.00114249252836,0.000615228561328,-0.000995535805338,0.188253908052,-0.0456165019512,9.71513771556
1573333109755796083,42622,1573333109716136983,imu,0.0,0.0,0.0,0.0,0.000790983217004,-0.00105452793405,0.001815316955,0.188646308069,-0.0476766020393,9.7183750157
1573333109771840079,42623,1573333109732136983,imu,0.0,0.0,0.0,0.0,0.00228498505671,-0.00246073971239,-0.00163956229932,0.187861508036,-0.0478728020477,9.72063131579
1573333109787797952,42624,1573333109748136983,imu,0.0,0.0,0.0,0.0,-0.00219719499534,0.00105452793405,0.0023424063891,0.188253908052,-0.0497367021275,9.71327381548
1573333109803859294,42625,1573333109764136983,imu,0.0,0.0,0.0,0.0,-0.00254870430669,0.00281224902374,-0.000702669556853,0.191785508204,-0.0509139021778,9.72249521587
1573333109819854031,42626,1573333109780136983,imu,0.0,0.0,0.0,0.0,0.00096673787268,0.00131824718403,0.00122975899096,0.189725408115,-0.0449298019218,9.72131801582
1573333109835931480,42627,1573333109796136983,imu,0.0,0.0,0.0,0.0,0.00123045712266,0.000527263967027,-0.00216665173343,0.192766508245,-0.0516006022072,9.71072321537
1573333109851919257,42628,1573333109812136983,imu,0.0,0.0,0.0,0.0,-0.000615228561328,0.00149400183971,0.000527089434102,0.186880507994,-0.0544455023289,9.72455531596
1573333109867760651,42629,1573333109828136983,imu,0.0,0.0,0.0,0.0,-0.00219719499534,0.000439473905652,0.00076131261972,0.188842508078,-0.0497367021275,9.72171041584
1573333109883850719,42630,1573333109844136983,imu,0.0,0.0,0.0,0.0,-0.000351509311352,-0.00123045712266,0.00076131261972,0.187076708002,-0.0503253021526,9.71817881569
1573333109899828327,42631,1573333109860136983,imu,0.0,0.0,0.0,0.0,0.00281224902374,0.000878773278379,0.00122975899096,0.185605207939,-0.0529740022659,9.71513771556
1573333109915836882,42632,1573333109876136983,imu,0.0,0.0,0.0,0.0,0.00131824718403,0.000790983217004,-0.00140533911371,0.187076708002,-0.0497367021275,9.72583061602
1573333109931937268,42633,1573333109892136983,imu,0.0,0.0,0.0,0.0,-0.00114249252836,-0.00298800367941,-0.000234223185618,0.188057708044,-0.0507177021694,9.72063131579
1573333109947931139,42634,1573333109908136983,imu,0.0,0.0,0.0,0.0,-0.000790983217004,0.000615228561328,0.00263509810466,0.18727290801,-0.0478728020477,9.71199851542
